restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,listing_date,days_listed,distance_from_city_center_km,opening_time,closing_time,days_operational,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified
REST000109,Restaurant_109,Mumbai,Mumbai_Locality_19,Casual Dining,Chinese; Continental,19-04-2022,1487,2.1,08:00,23:00,462,Zomato Better,Private Room; Smoking Area; Parking; Outdoor Seating,4,TRUE,TRUE,FALSE
REST000110,Restaurant_110,Mumbai,Mumbai_Locality_6,Food Truck,South Indian; Desserts,04-04-2025,406,1,10:00,22:00,1686,Swiggy Better,Dine-in; Takeaway; Live Music,3,FALSE,TRUE,FALSE
REST000111,Restaurant_111,Mumbai,Mumbai_Locality_6,Fine Dine,South Indian; South Indian,02-08-2021,1747,13.9,12:00,23:00,1804,Zomato Better,WiFi; Family Friendly; AC; Alcohol; Private Room; Dine-in; Takeaway; Smoking Area,8,FALSE,TRUE,TRUE
REST000112,Restaurant_112,Mumbai,Mumbai_Locality_18,Cafe,Thai,03-12-2018,2720,12,12:00,23:00,1596,Zomato Better,Alcohol; Parking; Rooftop; Vegan Options; Live Music; Outdoor Seating,6,TRUE,TRUE,TRUE
REST000113,Restaurant_113,Mumbai,Mumbai_Locality_8,QSR (Quick Service),Japanese; South Indian,11-04-2025,399,8.8,10:00,23:00,3296,Swiggy Better,Outdoor Seating; Vegan Options; Live Music; Family Friendly; Alcohol; WiFi; Smoking Area,7,FALSE,TRUE,TRUE
REST000114,Restaurant_114,Mumbai,Mumbai_Locality_17,Casual Dining,Vietnamese,02-09-2022,1351,7.4,11:00,22:00,1388,Swiggy Better,Bar; Dessert Bar; AC; Vegan Options; Takeaway,5,FALSE,FALSE,TRUE
REST000115,Restaurant_115,Mumbai,Mumbai_Locality_11,Casual Dining,Mexican; Multi-Cuisine,21-09-2020,2062,3,12:00,23:00,2331,Zomato Better,Outdoor Seating; Vegan Options; Parking,3,TRUE,TRUE,TRUE
REST000116,Restaurant_116,Mumbai,Mumbai_Locality_11,QSR (Quick Service),Chinese,18-06-2024,696,2.9,12:00,23:00,393,Zomato Better,Smoking Area; AC; Parking; Alcohol; Private Room; Takeaway,6,FALSE,TRUE,FALSE
REST000117,Restaurant_117,Mumbai,Mumbai_Locality_11,Fine Dine,South Indian,21-06-2018,2885,4.3,07:00,23:00,458,Zomato Better,Dine-in; Takeaway; Parking; Live Music,4,TRUE,FALSE,FALSE
REST000118,Restaurant_118,Mumbai,Mumbai_Locality_4,Cafe,Seafood,02-02-2019,2659,1.2,11:00,23:00,2371,Zomato Better,Private Room; Takeaway; WiFi; AC; Family Friendly; Dessert Bar,6,FALSE,TRUE,FALSE
REST000119,Restaurant_119,Mumbai,Mumbai_Locality_6,Casual Dining,Pan-Asian; Pan-Asian,08-12-2022,1254,7,10:00,23:00,1108,Zomato Better,Dine-in; Private Room; AC; Alcohol; Rooftop; Bar; Family Friendly,7,TRUE,FALSE,TRUE
REST000120,Restaurant_120,Mumbai,Mumbai_Locality_17,Cloud Kitchen,South Indian,06-09-2016,3538,12.1,11:00,22:00,2805,Zomato Better,WiFi; Parking; Bar; Takeaway; Rooftop; AC; Alcohol,7,FALSE,FALSE,FALSE
REST000121,Restaurant_121,Mumbai,Mumbai_Locality_20,Food Truck,Street Food; North Indian,10-05-2024,735,9,10:00,22:00,3231,Zomato Better,AC; Dessert Bar; Family Friendly; Vegan Options; Bar,5,FALSE,TRUE,FALSE
REST000122,Restaurant_122,Mumbai,Mumbai_Locality_13,Cloud Kitchen,Continental; Biryani,04-07-2019,2507,1.1,09:00,22:00,3630,Swiggy Better,WiFi; Bar; Family Friendly; Parking,4,FALSE,FALSE,TRUE
REST000123,Restaurant_123,Mumbai,Mumbai_Locality_14,Casual Dining,Street Food,31-03-2022,1506,11.2,11:00,23:00,3140,Swiggy Better,Private Room; Dine-in; Live Music; Smoking Area,4,FALSE,TRUE,TRUE
REST000124,Restaurant_124,Mumbai,Mumbai_Locality_13,QSR (Quick Service),Pan-Asian; Thai,11-01-2019,2681,9.7,12:00,22:00,537,Zomato Better,AC; Dine-in; Outdoor Seating,3,TRUE,TRUE,TRUE
REST000125,Restaurant_125,Mumbai,Mumbai_Locality_14,Cafe,Bakery,25-09-2019,2424,7.9,12:00,22:00,3571,Zomato Better,Private Room; Parking; Family Friendly; WiFi; Live Music; Rooftop,6,FALSE,FALSE,TRUE
REST000126,Restaurant_126,Mumbai,Mumbai_Locality_18,Fine Dine,Thai; Pan-Asian,22-12-2022,1240,9.9,09:00,23:00,2524,Swiggy Better,Rooftop; Live Music; Dine-in; Vegan Options; AC; Parking; Outdoor Seating,7,TRUE,FALSE,FALSE
REST000127,Restaurant_127,Mumbai,Mumbai_Locality_2,Cloud Kitchen,Mediterranean,13-12-2018,2710,9,08:00,23:00,2373,Swiggy Better,Bar; WiFi; Smoking Area; Alcohol,4,TRUE,FALSE,TRUE
REST000128,Restaurant_128,Mumbai,Mumbai_Locality_10,Casual Dining,Pan-Asian,26-11-2019,2362,6.6,09:00,23:00,1387,Swiggy Better,AC; Alcohol; WiFi; Smoking Area; Dine-in; Outdoor Seating; Vegan Options; Live Music,8,FALSE,FALSE,FALSE
REST000129,Restaurant_129,Mumbai,Mumbai_Locality_3,Casual Dining,Mughlai; Fast Food,17-02-2026,87,7.6,08:00,23:00,2614,Zomato Better,AC; Family Friendly; Smoking Area; Dine-in; Bar; Alcohol,6,TRUE,FALSE,FALSE
REST000130,Restaurant_130,Mumbai,Mumbai_Locality_1,Food Truck,Bakery,08-03-2017,3355,9.6,08:00,23:00,1049,Zomato Better,Smoking Area; Dessert Bar; Outdoor Seating; Parking; Family Friendly; Bar,6,TRUE,TRUE,FALSE
REST000131,Restaurant_131,Mumbai,Mumbai_Locality_5,Fine Dine,Cafe,29-06-2018,2877,3.6,11:00,22:00,119,Zomato Better,Takeaway; AC; Family Friendly; Private Room; Smoking Area; Alcohol; WiFi; Rooftop,8,TRUE,TRUE,TRUE
REST000132,Restaurant_132,Mumbai,Mumbai_Locality_17,QSR (Quick Service),Mexican; Biryani,28-07-2018,2848,4.4,12:00,22:00,2510,Zomato Better,Bar; AC; WiFi; Outdoor Seating; Dine-in,5,FALSE,TRUE,FALSE
REST000133,Restaurant_133,Mumbai,Mumbai_Locality_3,QSR (Quick Service),Cafe,02-01-2018,3055,13.6,11:00,23:00,3451,Zomato Better,Private Room; Dine-in; WiFi; Parking,4,FALSE,FALSE,TRUE
REST000134,Restaurant_134,Mumbai,Mumbai_Locality_5,Fine Dine,South Indian,15-08-2021,1734,10.1,09:00,23:00,728,Swiggy Better,Dessert Bar; Rooftop; Outdoor Seating; Takeaway; Private Room; Dine-in,6,TRUE,TRUE,FALSE
REST000135,Restaurant_135,Mumbai,Mumbai_Locality_20,Food Truck,Biryani,30-05-2022,1446,6,11:00,22:00,1498,Swiggy Better,Vegan Options; Live Music; Dessert Bar; Parking; Alcohol; Rooftop; Takeaway; AC,8,TRUE,FALSE,FALSE
REST000136,Restaurant_136,Mumbai,Mumbai_Locality_2,Casual Dining,Japanese; Vietnamese,06-09-2016,3538,0.7,11:00,23:00,672,Swiggy Better,Family Friendly; Smoking Area; Rooftop,3,FALSE,TRUE,FALSE
REST000137,Restaurant_137,Mumbai,Mumbai_Locality_16,Cloud Kitchen,Mughlai,05-04-2018,2962,11.3,07:00,23:00,102,Zomato Better,Private Room; Dine-in; Live Music; Family Friendly; Parking,5,FALSE,FALSE,FALSE
REST000138,Restaurant_138,Mumbai,Mumbai_Locality_1,Fine Dine,Italian; Cafe,15-01-2017,3407,5.4,12:00,23:00,3429,Zomato Better,Smoking Area; Private Room; AC,3,TRUE,FALSE,TRUE
REST000139,Restaurant_139,Mumbai,Mumbai_Locality_14,Cafe,Mughlai,11-12-2021,1616,1.2,12:00,22:00,2623,Swiggy Better,Bar; Vegan Options; Outdoor Seating; Smoking Area,4,TRUE,TRUE,FALSE
REST000140,Restaurant_140,Mumbai,Mumbai_Locality_20,Food Truck,Mediterranean,21-08-2020,2093,13.8,08:00,23:00,3152,Zomato Better,Bar; Alcohol; Dessert Bar; Live Music; Smoking Area; Rooftop; WiFi; Parking,8,TRUE,TRUE,FALSE
REST000141,Restaurant_141,Mumbai,Mumbai_Locality_16,Cafe,Italian; Japanese,01-01-2024,865,9,12:00,23:00,2762,Swiggy Better,WiFi; Dessert Bar; Smoking Area; Outdoor Seating,4,TRUE,FALSE,TRUE
REST000142,Restaurant_142,Mumbai,Mumbai_Locality_18,QSR (Quick Service),Street Food,27-10-2017,3122,13,12:00,23:00,3070,Zomato Better,Vegan Options; Private Room; Rooftop; Family Friendly,4,TRUE,FALSE,TRUE
REST000143,Restaurant_143,Mumbai,Mumbai_Locality_6,Cafe,Bakery,06-06-2017,3265,14.8,08:00,22:00,335,Swiggy Better,Smoking Area; Parking; Vegan Options; Dine-in,4,FALSE,FALSE,FALSE
REST000144,Restaurant_144,Mumbai,Mumbai_Locality_6,Fine Dine,Mughlai,03-11-2025,193,8,11:00,22:00,3250,Zomato Better,Private Room; Rooftop; Dessert Bar; Dine-in; Takeaway; Parking; Family Friendly,7,TRUE,TRUE,FALSE
REST000145,Restaurant_145,Mumbai,Mumbai_Locality_18,Cloud Kitchen,Italian,29-11-2017,3089,11,11:00,23:00,131,Zomato Better,Takeaway; Live Music; Dessert Bar; Rooftop; Private Room; AC; Smoking Area; Bar,8,FALSE,TRUE,TRUE
REST000146,Restaurant_146,Mumbai,Mumbai_Locality_3,Fine Dine,Street Food; South Indian,18-06-2017,3253,1.6,09:00,22:00,759,Zomato Better,Vegan Options; Takeaway; Rooftop; Bar; Smoking Area; Dine-in; Private Room; Parking,8,TRUE,FALSE,FALSE
REST000147,Restaurant_147,Mumbai,Mumbai_Locality_15,Food Truck,Chinese,26-10-2025,201,6,12:00,22:00,3397,Zomato Better,Alcohol; Private Room; Smoking Area,3,TRUE,TRUE,TRUE
REST000148,Restaurant_148,Mumbai,Mumbai_Locality_18,Food Truck,Vietnamese,28-01-2024,838,14.2,08:00,23:00,1278,Zomato Better,Dessert Bar; Alcohol; Takeaway; WiFi; Smoking Area; Rooftop,6,FALSE,TRUE,FALSE
REST000149,Restaurant_149,Mumbai,Mumbai_Locality_8,QSR (Quick Service),Pan-Asian,07-04-2022,1499,2,07:00,22:00,2567,Zomato Better,Bar; Dessert Bar; AC; WiFi; Parking; Outdoor Seating; Private Room; Family Friendly,8,FALSE,FALSE,FALSE
REST000150,Restaurant_150,Mumbai,Mumbai_Locality_20,Cloud Kitchen,Japanese,18-08-2017,3192,1.7,08:00,22:00,1179,Zomato Better,WiFi; Alcohol; Private Room; Family Friendly; Dessert Bar; Outdoor Seating; Parking,7,FALSE,TRUE,FALSE
REST000151,Restaurant_151,Mumbai,Mumbai_Locality_3,Casual Dining,Street Food,29-04-2023,1112,6.3,07:00,22:00,2086,Swiggy Better,Live Music; Rooftop; Family Friendly,3,TRUE,TRUE,FALSE
REST000152,Restaurant_152,Mumbai,Mumbai_Locality_12,Casual Dining,South Indian; Thai,07-07-2019,2504,6.1,07:00,22:00,1892,Swiggy Better,Smoking Area; Live Music; Alcohol; AC; Parking; Dessert Bar,6,FALSE,FALSE,TRUE
REST000153,Restaurant_153,Mumbai,Mumbai_Locality_8,Food Truck,Continental,25-03-2019,2608,1.6,09:00,22:00,2665,Zomato Better,Live Music; Dine-in; Outdoor Seating,3,TRUE,TRUE,TRUE
REST000154,Restaurant_154,Mumbai,Mumbai_Locality_9,Food Truck,Continental,15-03-2021,1887,13.9,10:00,22:00,2146,Swiggy Better,Private Room; Rooftop; Outdoor Seating; Vegan Options; Dessert Bar; Alcohol; WiFi,7,TRUE,FALSE,TRUE
REST000155,Restaurant_155,Mumbai,Mumbai_Locality_4,Casual Dining,Mediterranean,23-06-2016,3613,0.7,11:00,23:00,2171,Swiggy Better,Private Room; Dine-in; Rooftop; Dessert Bar; Bar; AC; Alcohol,7,FALSE,FALSE,TRUE
REST000156,Restaurant_156,Mumbai,Mumbai_Locality_16,Cafe,Thai,05-07-2021,1775,11.9,09:00,22:00,1591,Zomato Better,Dine-in; AC; Dessert Bar; Live Music; Parking; Private Room; Rooftop,7,TRUE,TRUE,FALSE
REST000157,Restaurant_157,Mumbai,Mumbai_Locality_12,QSR (Quick Service),Japanese,26-06-2024,688,9.4,10:00,22:00,2817,Zomato Better,Takeaway; Bar; Live Music; Family Friendly; Outdoor Seating; Smoking Area; Rooftop; AC,8,FALSE,TRUE,FALSE
REST000158,Restaurant_158,Mumbai,Mumbai_Locality_16,Cafe,North Indian; Continental,23-05-2019,2549,13.9,07:00,22:00,1813,Zomato Better,Family Friendly; Smoking Area; Dine-in; Live Music; Dessert Bar; Alcohol; WiFi; Bar,8,TRUE,TRUE,TRUE
REST000159,Restaurant_159,Mumbai,Mumbai_Locality_1,Cafe,South Indian,04-11-2019,2384,14.6,09:00,23:00,385,Zomato Better,Private Room; WiFi; Live Music; Vegan Options; Rooftop,5,FALSE,FALSE,TRUE
REST000160,Restaurant_160,Mumbai,Mumbai_Locality_4,QSR (Quick Service),Fast Food,25-04-2017,3307,8.6,09:00,23:00,2090,Swiggy Better,Family Friendly; Vegan Options; Dine-in; Smoking Area; Takeaway; WiFi; Dessert Bar; AC,8,TRUE,TRUE,FALSE
REST000161,Restaurant_161,Mumbai,Mumbai_Locality_1,Cloud Kitchen,Pan-Asian,16-07-2024,668,10.7,08:00,23:00,1108,Swiggy Better,Live Music; Smoking Area; Bar; Private Room; WiFi; Rooftop; Vegan Options; Alcohol,8,TRUE,FALSE,TRUE
REST000162,Restaurant_162,Mumbai,Mumbai_Locality_16,Fine Dine,Chinese; Biryani,26-08-2020,2088,9.4,11:00,22:00,3160,Swiggy Better,Dine-in; Alcohol; Rooftop; AC,4,FALSE,TRUE,FALSE
REST000163,Restaurant_163,Mumbai,Mumbai_Locality_4,Cloud Kitchen,Biryani; Street Food,15-09-2016,3529,10.6,09:00,22:00,1914,Swiggy Better,Family Friendly; AC; Live Music; Private Room,4,FALSE,FALSE,FALSE
REST000164,Restaurant_164,Mumbai,Mumbai_Locality_5,QSR (Quick Service),Street Food,04-12-2022,1258,14.7,08:00,22:00,2839,Swiggy Better,Smoking Area; Private Room; Dessert Bar; Alcohol,4,FALSE,FALSE,FALSE
REST000165,Restaurant_165,Mumbai,Mumbai_Locality_4,Food Truck,Korean,27-09-2018,2787,10.5,08:00,23:00,275,Zomato Better,Vegan Options; Live Music; Smoking Area; Rooftop; Dessert Bar; Alcohol; Outdoor Seating; WiFi,8,FALSE,FALSE,FALSE
REST000166,Restaurant_166,Mumbai,Mumbai_Locality_20,Cafe,Street Food; Mediterranean,30-05-2024,715,4.7,08:00,22:00,2617,Swiggy Better,Dessert Bar; AC; WiFi; Family Friendly; Parking; Vegan Options; Alcohol,7,FALSE,FALSE,TRUE
REST000167,Restaurant_167,Mumbai,Mumbai_Locality_9,Fine Dine,Continental; Biryani,06-01-2018,3051,14.1,12:00,22:00,2900,Zomato Better,Dessert Bar; AC; WiFi,3,TRUE,TRUE,FALSE
REST000168,Restaurant_168,Mumbai,Mumbai_Locality_17,Cloud Kitchen,Lebanese,06-04-2017,3326,12.7,07:00,23:00,147,Swiggy Better,Dessert Bar; Vegan Options; AC; Alcohol; Smoking Area; Bar; WiFi; Parking,8,FALSE,TRUE,TRUE
REST000169,Restaurant_169,Mumbai,Mumbai_Locality_9,Cloud Kitchen,Seafood,09-04-2018,2958,2.8,07:00,22:00,73,Zomato Better,AC; Alcohol; Smoking Area; Rooftop,4,TRUE,TRUE,FALSE
REST000170,Restaurant_170,Mumbai,Mumbai_Locality_14,Cloud Kitchen,Cafe,21-02-2025,448,9.6,11:00,23:00,2146,Zomato Better,Live Music; Parking; Dine-in; Outdoor Seating; Rooftop; Alcohol,6,TRUE,TRUE,FALSE
REST000171,Restaurant_171,Mumbai,Mumbai_Locality_8,QSR (Quick Service),Continental; North Indian,14-02-2017,3377,1.8,10:00,22:00,90,Zomato Better,Alcohol; Family Friendly; Outdoor Seating,3,TRUE,FALSE,FALSE
REST000172,Restaurant_172,Mumbai,Mumbai_Locality_13,Fine Dine,Italian; Cafe,08-01-2025,492,11.7,08:00,22:00,1844,Zomato Better,Takeaway; WiFi; Family Friendly; Dessert Bar; Private Room; Live Music; Parking,7,TRUE,TRUE,TRUE
REST000173,Restaurant_173,Mumbai,Mumbai_Locality_6,Cafe,Mexican,16-11-2024,545,12,07:00,23:00,2424,Swiggy Better,Dine-in; Parking; Dessert Bar,3,TRUE,TRUE,FALSE
REST000174,Restaurant_174,Mumbai,Mumbai_Locality_12,Casual Dining,Mughlai; Lebanese,01-05-2020,2205,12.2,12:00,22:00,1826,Swiggy Better,Bar; Family Friendly; WiFi; Vegan Options; Alcohol,5,TRUE,TRUE,TRUE
REST000175,Restaurant_175,Mumbai,Mumbai_Locality_12,Cloud Kitchen,Seafood; Japanese,17-03-2025,424,7.1,12:00,23:00,3208,Swiggy Better,Vegan Options; WiFi; Parking; AC,4,FALSE,TRUE,TRUE
REST000176,Restaurant_176,Mumbai,Mumbai_Locality_2,Fine Dine,Continental,19-01-2017,3403,3.4,08:00,22:00,2018,Swiggy Better,Family Friendly; Private Room; Takeaway; Smoking Area; Dessert Bar; Dine-in; Parking; AC,8,FALSE,TRUE,FALSE
REST000177,Restaurant_177,Mumbai,Mumbai_Locality_3,Food Truck,South Indian; Seafood,14-02-2020,2282,14.2,07:00,22:00,2157,Swiggy Better,Parking; Dessert Bar; Family Friendly; Bar; Private Room; AC; Takeaway,7,TRUE,TRUE,FALSE
REST000178,Restaurant_178,Mumbai,Mumbai_Locality_20,Food Truck,Mughlai; Japanese,26-11-2022,1266,6.9,09:00,23:00,1473,Swiggy Better,AC; Dine-in; Bar; Private Room; WiFi; Vegan Options,6,TRUE,TRUE,TRUE
REST000179,Restaurant_179,Mumbai,Mumbai_Locality_11,QSR (Quick Service),Cafe,05-03-2018,2993,0.8,12:00,23:00,3396,Swiggy Better,Rooftop; WiFi; Takeaway; Vegan Options; AC,5,TRUE,TRUE,FALSE
REST000180,Restaurant_180,Mumbai,Mumbai_Locality_19,Cloud Kitchen,Fast Food,26-03-2020,2241,12.4,11:00,23:00,420,Swiggy Better,Dessert Bar; Private Room; Vegan Options; Dine-in; Smoking Area; AC; Bar; WiFi,8,TRUE,FALSE,TRUE
REST000181,Restaurant_181,Mumbai,Mumbai_Locality_2,QSR (Quick Service),Thai; Continental,28-07-2023,1022,10.3,10:00,22:00,1639,Zomato Better,Outdoor Seating; Rooftop; Smoking Area; Family Friendly; Alcohol; Live Music; Bar; AC,8,TRUE,TRUE,TRUE
REST000182,Restaurant_182,Mumbai,Mumbai_Locality_19,QSR (Quick Service),Mexican,10-01-2025,490,1.8,10:00,23:00,2781,Zomato Better,Dine-in; Private Room; Live Music; Rooftop; Dessert Bar; Parking,6,TRUE,TRUE,TRUE
REST000183,Restaurant_183,Mumbai,Mumbai_Locality_1,Casual Dining,Vietnamese; Seafood,14-01-2024,852,5.5,07:00,23:00,3324,Zomato Better,Vegan Options; Dessert Bar; Alcohol; Dine-in; WiFi; Outdoor Seating,6,TRUE,FALSE,FALSE
REST000184,Restaurant_184,Mumbai,Mumbai_Locality_3,Fine Dine,Street Food; North Indian,07-07-2023,1043,6.1,12:00,23:00,1141,Swiggy Better,Alcohol; Family Friendly; Smoking Area; Bar,4,TRUE,TRUE,FALSE
REST000185,Restaurant_185,Mumbai,Mumbai_Locality_6,QSR (Quick Service),Multi-Cuisine,07-02-2018,3019,0.8,09:00,23:00,2832,Zomato Better,Outdoor Seating; Parking; AC; Dessert Bar,4,TRUE,TRUE,FALSE
REST000186,Restaurant_186,Mumbai,Mumbai_Locality_8,Food Truck,Biryani; Lebanese,22-03-2024,784,6.6,08:00,23:00,2376,Swiggy Better,Bar; Alcohol; Outdoor Seating; AC; Rooftop; Vegan Options; Dessert Bar; Parking,8,TRUE,TRUE,FALSE
REST000187,Restaurant_187,Mumbai,Mumbai_Locality_14,Casual Dining,North Indian; Mexican,24-09-2016,3520,4.9,12:00,23:00,3084,Zomato Better,Dine-in; Parking; Takeaway; Bar; Family Friendly; Outdoor Seating; Alcohol; Dessert Bar,8,FALSE,TRUE,FALSE
REST000188,Restaurant_188,Mumbai,Mumbai_Locality_7,Cloud Kitchen,Multi-Cuisine,13-06-2020,2162,3.8,07:00,23:00,1703,Swiggy Better,AC; Rooftop; Dine-in; Vegan Options; Smoking Area; Parking,6,FALSE,TRUE,TRUE
REST000189,Restaurant_189,Mumbai,Mumbai_Locality_8,Cloud Kitchen,Street Food; South Indian,10-04-2025,400,8,12:00,22:00,1650,Zomato Better,Bar; Alcohol; Outdoor Seating,3,FALSE,FALSE,TRUE
REST000190,Restaurant_190,Mumbai,Mumbai_Locality_5,Casual Dining,Korean; Japanese,31-05-2020,2175,6.2,10:00,22:00,1354,Zomato Better,Bar; Family Friendly; Dessert Bar,3,FALSE,TRUE,FALSE
REST000191,Restaurant_191,Mumbai,Mumbai_Locality_13,Cafe,Thai; Fast Food,11-09-2016,3533,8.5,08:00,23:00,209,Zomato Better,Outdoor Seating; Takeaway; Smoking Area; Live Music; Dine-in; Vegan Options; WiFi; Dessert Bar,8,FALSE,FALSE,FALSE
REST000192,Restaurant_192,Mumbai,Mumbai_Locality_8,Food Truck,North Indian; Multi-Cuisine,22-10-2018,2762,3.6,10:00,23:00,2731,Zomato Better,Dessert Bar; Parking; Dine-in,3,TRUE,TRUE,FALSE
REST000193,Restaurant_193,Mumbai,Mumbai_Locality_14,QSR (Quick Service),Chinese,03-01-2021,1958,14.9,12:00,23:00,690,Zomato Better,Smoking Area; AC; Takeaway; Private Room; Alcohol,5,TRUE,FALSE,TRUE
REST000194,Restaurant_194,Mumbai,Mumbai_Locality_14,Fine Dine,Desserts,24-03-2017,3339,8.1,08:00,22:00,2880,Swiggy Better,Vegan Options; Smoking Area; Parking; Outdoor Seating; Private Room; Dessert Bar; Family Friendly,7,FALSE,FALSE,TRUE
REST000195,Restaurant_195,Mumbai,Mumbai_Locality_1,Food Truck,Cafe; Bakery,04-01-2025,496,2.2,12:00,22:00,1934,Swiggy Better,WiFi; Smoking Area; Alcohol,3,FALSE,TRUE,FALSE
REST000196,Restaurant_196,Mumbai,Mumbai_Locality_1,QSR (Quick Service),Mediterranean; Vietnamese,28-04-2017,3304,12.6,09:00,23:00,824,Swiggy Better,Dine-in; Private Room; Alcohol; WiFi; Vegan Options; Parking; Rooftop; Smoking Area,8,TRUE,FALSE,FALSE
REST000197,Restaurant_197,Mumbai,Mumbai_Locality_1,Fine Dine,Continental,26-06-2017,3245,5.4,12:00,22:00,1566,Zomato Better,Private Room; WiFi; Live Music; Alcohol; Smoking Area; Outdoor Seating,6,TRUE,FALSE,TRUE
REST000198,Restaurant_198,Mumbai,Mumbai_Locality_1,Casual Dining,Chinese,20-07-2022,1395,12.1,08:00,22:00,2078,Zomato Better,Dine-in; Family Friendly; AC; Bar; Alcohol; Takeaway; Smoking Area; WiFi,8,TRUE,TRUE,FALSE
REST000199,Restaurant_199,Mumbai,Mumbai_Locality_10,Fine Dine,Italian,22-05-2018,2915,0.8,09:00,22:00,3136,Zomato Better,Alcohol; Parking; Smoking Area; Private Room,4,FALSE,TRUE,FALSE
REST000200,Restaurant_200,Mumbai,Mumbai_Locality_10,Food Truck,Cafe,03-12-2019,2355,9.4,11:00,23:00,1417,Swiggy Better,Parking; Private Room; Live Music; Bar; Dessert Bar,5,TRUE,FALSE,TRUE
REST000201,Restaurant_201,Mumbai,Mumbai_Locality_10,Fine Dine,Street Food,20-10-2016,3494,10.4,10:00,23:00,2939,Zomato Better,Family Friendly; Takeaway; Parking,3,FALSE,FALSE,TRUE
REST000202,Restaurant_202,Mumbai,Mumbai_Locality_17,QSR (Quick Service),Pan-Asian; Continental,07-03-2020,2260,2,12:00,22:00,3378,Zomato Better,Live Music; Private Room; Bar; Vegan Options; AC,5,FALSE,FALSE,TRUE
REST000203,Restaurant_203,Mumbai,Mumbai_Locality_16,Casual Dining,Biryani; Korean,30-11-2021,1627,2.2,10:00,23:00,2471,Zomato Better,Dine-in; Takeaway; Live Music; Outdoor Seating; Vegan Options; Smoking Area; Bar; Alcohol,8,FALSE,FALSE,FALSE
REST000204,Restaurant_204,Mumbai,Mumbai_Locality_10,Casual Dining,Bakery; Mughlai,31-07-2016,3575,8.8,09:00,23:00,2813,Swiggy Better,Bar; Alcohol; Parking,3,TRUE,FALSE,TRUE
REST000205,Restaurant_205,Mumbai,Mumbai_Locality_11,Casual Dining,Mexican; Mediterranean,29-11-2018,2724,10.8,10:00,23:00,1693,Zomato Better,Dine-in; Takeaway; Dessert Bar; Smoking Area,4,TRUE,FALSE,FALSE
REST000206,Restaurant_206,Mumbai,Mumbai_Locality_14,Casual Dining,Chinese,20-05-2018,2917,13,12:00,23:00,3261,Swiggy Better,AC; Alcohol; Vegan Options; Parking; Dine-in,5,TRUE,FALSE,FALSE
REST000207,Restaurant_207,Mumbai,Mumbai_Locality_3,Fine Dine,Korean,26-07-2021,1754,2.6,11:00,23:00,3025,Zomato Better,Dine-in; Parking; Alcohol; Smoking Area; Family Friendly; Dessert Bar; Rooftop,7,FALSE,FALSE,FALSE
REST000208,Restaurant_208,Mumbai,Mumbai_Locality_20,QSR (Quick Service),Seafood,22-12-2017,3066,11.4,11:00,23:00,3007,Swiggy Better,WiFi; Outdoor Seating; Vegan Options; Smoking Area; Bar,5,FALSE,TRUE,TRUE
REST000209,Restaurant_209,Mumbai,Mumbai_Locality_15,Food Truck,Fast Food; Continental,23-10-2019,2396,5.9,09:00,22:00,748,Zomato Better,Dessert Bar; Family Friendly; Bar; Smoking Area,4,TRUE,TRUE,FALSE
REST000210,Restaurant_210,Mumbai,Mumbai_Locality_4,Fine Dine,Lebanese,11-06-2019,2530,1.3,10:00,23:00,1930,Zomato Better,Dessert Bar; Parking; Alcohol; Smoking Area; Dine-in; Takeaway,6,FALSE,FALSE,FALSE
REST000211,Restaurant_211,Mumbai,Mumbai_Locality_4,QSR (Quick Service),Desserts,19-06-2023,1061,4.2,10:00,23:00,2422,Swiggy Better,Takeaway; Alcohol; Smoking Area; Dessert Bar; Family Friendly; Parking,6,TRUE,FALSE,TRUE
REST000212,Restaurant_212,Mumbai,Mumbai_Locality_20,Fine Dine,North Indian; South Indian,11-07-2018,2865,10,08:00,22:00,3452,Swiggy Better,Family Friendly; Dessert Bar; Takeaway; Private Room; Smoking Area,5,FALSE,FALSE,FALSE
REST000213,Restaurant_213,Mumbai,Mumbai_Locality_2,QSR (Quick Service),Fast Food; Desserts,18-11-2019,2370,6.1,07:00,23:00,1392,Swiggy Better,Dessert Bar; Takeaway; Family Friendly; Bar; WiFi; Private Room; Dine-in,7,TRUE,TRUE,FALSE
REST000214,Restaurant_214,Mumbai,Mumbai_Locality_1,Cloud Kitchen,North Indian; Continental,05-12-2019,2353,14,10:00,23:00,2752,Swiggy Better,AC; Bar; Rooftop,3,FALSE,TRUE,FALSE
REST000215,Restaurant_215,Mumbai,Mumbai_Locality_2,QSR (Quick Service),Biryani,02-01-2026,133,9.7,07:00,23:00,2680,Zomato Better,Bar; Parking; Family Friendly; Takeaway; Dessert Bar; Rooftop; Live Music; Outdoor Seating,8,TRUE,TRUE,TRUE
REST000216,Restaurant_216,Mumbai,Mumbai_Locality_18,Cloud Kitchen,Mediterranean,04-06-2018,2902,9.8,11:00,23:00,2076,Swiggy Better,Vegan Options; Live Music; Takeaway; Dine-in; Outdoor Seating; Family Friendly; Bar; Smoking Area,8,TRUE,TRUE,TRUE
